File,Function Name,Line Start,Line End,Function Type
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_01.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_01_good,47,50,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_01.c,good1,37,45,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_02_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_03_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04_good,79,83,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04_bad,29,40,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04.c,good2,66,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_04.c,good1,47,63,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05_good,79,83,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05.c,good2,66,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05.c,good1,47,63,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_05_bad,29,40,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06_bad,28,39,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06_good,78,82,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06.c,good2,65,76,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_06.c,good1,46,62,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07_bad,28,39,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07_good,78,82,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07.c,good2,65,76,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_07.c,good1,46,62,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08_bad,36,47,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,staticReturnsFalse,29,32,OTHER
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08_good,86,90,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,good2,73,84,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,staticReturnsTrue,24,27,OTHER
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_08.c,good1,54,70,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_09_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_10.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_11.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_12.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_12_bad,23,43,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_12.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_12_good,72,75,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_12.c,good1,50,70,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_13.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14_bad,23,34,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14_good,73,77,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14.c,good2,60,71,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_14.c,good1,41,57,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15_good,86,90,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15.c,good2,67,84,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15.c,good1,47,64,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_15_bad,23,40,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_16.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_16_good,56,59,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_16.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_16_bad,23,35,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_16.c,good1,42,54,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_17.c,good1,42,54,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_17.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_17_good,56,59,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_17.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_17_bad,23,35,BAD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_18.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_18_good,52,55,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_18.c,good1,40,50,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_18.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_18_bad,23,33,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_01.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_01_good,48,51,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_01.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_01_bad,22,31,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_01.c,good1,37,46,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_02_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_03.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04_bad,28,40,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04_good,81,85,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04.c,good2,67,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_04.c,good1,47,64,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05_bad,28,40,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05_good,81,85,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05.c,good2,67,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_05.c,good1,47,64,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06_good,80,84,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06_bad,27,39,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06.c,good2,66,78,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_06.c,good1,46,63,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07_bad,27,39,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07_good,80,84,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07.c,good2,66,78,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_07.c,good1,46,63,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,staticReturnsFalse,28,31,OTHER
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08_good,88,92,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,good2,74,86,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,staticReturnsTrue,23,26,OTHER
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08_bad,35,47,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,good1,54,71,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_10_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_11_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_12.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_12_bad,22,44,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_12.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_12_good,75,78,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_12.c,good1,51,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_13.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_14.c,good1,41,58,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15_good,88,92,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15_bad,22,40,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15.c,good2,68,86,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_15.c,good1,47,65,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_16.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_16_bad,22,35,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_16.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_16_good,57,60,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_16.c,good1,42,55,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_17.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_17_good,57,60,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_17.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_17_bad,22,35,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_17.c,good1,42,55,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_18.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_18_good,53,56,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_18.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_18_bad,22,33,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_18.c,good1,40,51,GOOD
