File,Function Name,Line Start,Line End,Function Type
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_01.c,CWE758_Undefined_Behavior__int64_t_malloc_use_01_good,49,52,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_07.c,goodB2G1,46,62,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_07.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_07_good,78,82,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_07.c,goodB2G2,65,76,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_07.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_07_bad,28,39,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__char_new_use_10.cpp,bad,23,34,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__char_new_use_10.cpp,good2,65,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__char_new_use_10.cpp,good1,41,62,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__char_new_use_10.cpp,good,83,87,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_04.c,CWE252_Unchecked_Return_Value__char_putchar_04_bad,30,37,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_04.c,CWE252_Unchecked_Return_Value__char_putchar_04_good,74,78,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_04.c,good2,62,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_04.c,good1,44,59,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_01.c,CWE563_Unused_Variable__unused_value_wchar_t_01_good,60,64,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_01.c,goodB2G,51,58,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_01.c,goodG2B,39,48,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_01.c,CWE563_Unused_Variable__unused_value_wchar_t_01_bad,24,32,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_82a.cpp,bad,26,34,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_82a.cpp,goodB2G,53,61,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_82a.cpp,goodG2B,41,50,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_82a.cpp,good,63,67,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_62a.cpp,bad,27,38,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_62a.cpp,goodB2G,47,58,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_62a.cpp,good,60,63,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_53a.c,CWE476_NULL_Pointer_Dereference__int_53_bad,27,33,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_53a.c,goodB2G,56,62,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_53a.c,goodG2B,42,51,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_53a.c,CWE476_NULL_Pointer_Dereference__int_53_good,64,68,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_alloca_use_01.c,CWE758_Undefined_Behavior__int64_t_alloca_use_01_good,47,50,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_alloca_use_01.c,good1,33,45,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_alloca_use_01.c,CWE758_Undefined_Behavior__int64_t_alloca_use_01_bad,20,27,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_13.c,CWE758_Undefined_Behavior__int_malloc_use_13_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_13.c,good2,62,78,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_13.c,good1,38,59,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_13.c,CWE758_Undefined_Behavior__int_malloc_use_13_good,80,84,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_03.c,CWE252_Unchecked_Return_Value__char_putchar_03_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_03.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_03.c,good1,38,53,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_03.c,CWE252_Unchecked_Return_Value__char_putchar_03_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_10.c,CWE252_Unchecked_Return_Value__char_fwrite_10_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_10.c,CWE252_Unchecked_Return_Value__char_fwrite_10_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_10.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_10.c,good1,38,53,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_04.c,CWE758_Undefined_Behavior__int64_t_malloc_use_04_good,86,90,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_04.c,good2,68,84,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_04.c,good1,44,65,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_04.c,CWE758_Undefined_Behavior__int64_t_malloc_use_04_bad,26,37,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_84a.cpp,bad,25,32,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_84a.cpp,goodB2G,39,46,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_84a.cpp,good,48,51,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_63a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_63_good,60,63,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_63a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_63_bad,33,41,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_63a.c,goodB2G,50,58,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fwrite_10.c,CWE252_Unchecked_Return_Value__wchar_t_fwrite_10_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fwrite_10.c,CWE252_Unchecked_Return_Value__wchar_t_fwrite_10_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fwrite_10.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fwrite_10.c,good1,38,53,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,goodG2B2,132,148,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,goodB2G1,57,82,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,staticReturnsFalse,30,33,OTHER
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,CWE476_NULL_Pointer_Dereference__int64_t_08_bad,37,50,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,staticReturnsTrue,25,28,OTHER
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,CWE476_NULL_Pointer_Dereference__int64_t_08_good,150,156,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,goodB2G2,85,105,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_08.c,goodG2B1,108,129,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_long_43.cpp,goodB2GSource,46,50,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_long_43.cpp,bad,32,39,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_long_43.cpp,badSource,26,30,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_long_43.cpp,goodB2G,52,58,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_long_43.cpp,good,60,63,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,goodG2B2,160,183,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,goodB2G1,68,98,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,staticReturnsFalse,30,33,OTHER
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,CWE416_Use_After_Free__malloc_free_int_08_bad,37,61,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,CWE416_Use_After_Free__malloc_free_int_08_good,185,191,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,staticReturnsTrue,25,28,OTHER
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,goodB2G2,101,126,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_08.c,goodG2B1,129,157,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_04.c,goodB2G1,47,63,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_04.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_04_good,79,83,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_04.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_04_bad,29,40,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_04.c,goodB2G2,66,77,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_puts_09.c,good2,62,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_puts_09.c,CWE252_Unchecked_Return_Value__wchar_t_puts_09_bad,30,37,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_puts_09.c,good1,44,59,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_puts_09.c,CWE252_Unchecked_Return_Value__wchar_t_puts_09_good,74,78,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_03.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_03.c,good1,38,53,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_03.c,CWE252_Unchecked_Return_Value__wchar_t_fprintf_03_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_03.c,CWE252_Unchecked_Return_Value__wchar_t_fprintf_03_bad,24,31,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_82a.cpp,bad,26,34,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_82a.cpp,goodB2G,55,63,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_82a.cpp,goodG2B,41,52,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_82a.cpp,good,65,69,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,goodG2B2,105,120,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,goodB2G1,45,63,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,CWE563_Unused_Variable__unused_value_wchar_t_02_good,122,128,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,goodB2G2,66,79,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,CWE563_Unused_Variable__unused_value_wchar_t_02_bad,24,38,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_wchar_t_02.c,goodG2B1,82,102,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_81a.cpp,bad,26,33,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_81a.cpp,goodB2G,55,62,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_81a.cpp,goodG2B,40,52,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_81a.cpp,good,64,68,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_malloc_use_10.c,CWE758_Undefined_Behavior__int_pointer_malloc_use_10_good,84,88,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_malloc_use_10.c,good2,64,82,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_malloc_use_10.c,good1,38,61,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_malloc_use_10.c,CWE758_Undefined_Behavior__int_pointer_malloc_use_10_bad,20,31,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_66b.cpp,goodB2GSink,50,63,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_66b.cpp,badSink,25,33,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_66b.cpp,goodG2BSink,40,47,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_82a.cpp,bad,25,35,BAD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_82a.cpp,goodG2B,42,52,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_82a.cpp,good,54,57,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_84_goodB2G.cpp,CWE563_Unused_Variable__unused_init_variable_wchar_t_84_goodB2G,23,28,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_84_goodB2G.cpp,~CWE563_Unused_Variable__unused_init_variable_wchar_t_84_goodB2G,30,34,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_02.c,CWE252_Unchecked_Return_Value__char_putchar_02_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_02.c,CWE252_Unchecked_Return_Value__char_putchar_02_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_02.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_putchar_02.c,good1,38,53,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_wchar_t_18.cpp,bad,26,42,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_wchar_t_18.cpp,goodB2G,49,66,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_wchar_t_18.cpp,goodG2B,69,84,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_wchar_t_18.cpp,good,86,90,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_83a.cpp,bad,25,31,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_83a.cpp,goodB2G,38,44,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_83a.cpp,good,46,49,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_18.c,good1,46,62,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_18.c,CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_18_bad,27,39,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_18.c,CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_18_good,64,67,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_01.c,CWE252_Unchecked_Return_Value__wchar_t_fprintf_01_bad,24,28,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_01.c,CWE252_Unchecked_Return_Value__wchar_t_fprintf_01_good,43,46,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fprintf_01.c,good1,34,41,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_11.c,CWE252_Unchecked_Return_Value__char_fwrite_11_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_11.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_11.c,good1,38,53,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_fwrite_11.c,CWE252_Unchecked_Return_Value__char_fwrite_11_good,68,72,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_53a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_53_bad,24,31,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_53a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_53_good,50,53,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_53a.c,goodB2G,41,48,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_07.cpp,bad,28,40,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_07.cpp,good2,73,91,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_07.cpp,good1,47,70,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_07.cpp,good,93,97,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,bad,29,48,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good2,77,96,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good1,55,74,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good,98,102,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_53a.c,CWE476_NULL_Pointer_Dereference__long_53_bad,27,33,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_53a.c,CWE476_NULL_Pointer_Dereference__long_53_good,64,68,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_53a.c,goodB2G,56,62,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_53a.c,goodG2B,42,51,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,CWE416_Use_After_Free__malloc_free_int_07_good,177,183,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,goodG2B2,152,175,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,goodB2G1,60,90,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,CWE416_Use_After_Free__malloc_free_int_07_bad,29,53,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,goodB2G2,93,118,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int_07.c,goodG2B1,121,149,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_static_global_variable_01.c,CWE563_Unused_Variable__unused_static_global_variable_01_good,30,33,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_static_global_variable_01.c,CWE563_Unused_Variable__unused_static_global_variable_01_bad,12,16,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_static_global_variable_01.c,good1,24,28,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_14.c,CWE758_Undefined_Behavior__int_malloc_use_14_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_14.c,CWE758_Undefined_Behavior__int_malloc_use_14_good,80,84,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_14.c,good2,62,78,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_malloc_use_14.c,good1,38,59,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_03.c,CWE758_Undefined_Behavior__int64_t_malloc_use_03_good,80,84,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_03.c,CWE758_Undefined_Behavior__int64_t_malloc_use_03_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_03.c,good2,62,78,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_malloc_use_03.c,good1,38,59,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_81_goodB2G.cpp,action,24,31,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_05.c,goodB2G1,47,63,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_05.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_05_good,79,83,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_05.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_05_bad,29,40,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_05.c,goodB2G2,66,77,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_new_use_09.cpp,bad,23,34,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_new_use_09.cpp,good2,65,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_new_use_09.cpp,good1,41,62,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int64_t_new_use_09.cpp,good,83,87,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_09.c,goodG2B2,119,135,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_09.c,goodB2G1,44,69,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_09.c,CWE476_NULL_Pointer_Dereference__int64_t_09_bad,24,37,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_09.c,goodB2G2,72,92,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_09.c,CWE476_NULL_Pointer_Dereference__int64_t_09_good,137,143,GOOD
